DATE,CALLSIGN,TYPE,ROTA
24/09/2019,RYR924,B738,
24/09/2019,BTI1P9,BCS3,
24/09/2019,BTI467,DH8D,
24/09/2019,THY54P,B738,66
24/09/2019,BTI4ZK,DH8D,
24/09/2019,BTI9JT,DH8D,
24/09/2019,LOT782,CRJ9,
24/09/2019,BTI24X,DH8D,
24/09/2019,BTI422,BCS3,
24/09/2019,BTI444,DH8D,
24/09/2019,BTI6UQ,BCS3,
24/09/2019,BTI1X9,DH8D,
24/09/2019,LLT951P,H25B,68
24/09/2019,BTI404,DH8D,
24/09/2019,WZZ2PC,A320,
24/09/2019,RYR90QK,B738,63
24/09/2019,WZZ97,A320,56
24/09/2019,THY4AF,B738,
24/09/2019,RYR38YL,B738,
24/09/2019,UTA713,B735,71
24/09/2019,AFL2680,A320,70
24/09/2019,SRN6911,AT72,
24/09/2019,LLT951,H25B,
24/09/2019,WZZ6280,A320,
24/09/2019,AFL2681,A320,
24/09/2019,BCS5781,B752,
24/09/2019,UTA714,B735,
24/09/2019,BTI2PG,DH8D,57
24/09/2019,BTI684,BCS3,71
24/09/2019,BTI49E,BCS3,59
24/09/2019,BTI6GB,BCS3,70
24/09/2019,BTI434,BCS3,58
24/09/2019,BTI468,DH8D,59
24/09/2019,BTI11X,DH8D,59
24/09/2019,BTI445,DH8D,62
24/09/2019,TAY589C,B734,
24/09/2019,BTI14B,BCS3,63
24/09/2019,RYR4YT,B738,64
24/09/2019,BTI7QX,BCS3,76
24/09/2019,BTI15L,BCS3,67
24/09/2019,BTI7KJ,BCS3,65
24/09/2019,RYR82UE,B738,
24/09/2019,BTI4UJ,BCS3,66
24/09/2019,BTI62D,BCS3,70
24/09/2019,BTI4HE,BCS3,63
24/09/2019,BTI79M,DH8D,62
24/09/2019,RYR37FR,B738,64
24/09/2019,BTI1J8,DH8D,65
24/09/2019,BTI6C4,BCS3,67
24/09/2019,BTI37D,DH8D,65
24/09/2019,AUI187,E145,74
24/09/2019,BTI2J4,DH8D,57
24/09/2019,BTI8HM,BCS3,70
24/09/2019,BTI423,BCS3,71
24/09/2019,IBK2LY,B738,66
24/09/2019,BTI405,DH8D,67
24/09/2019,RYR2D,B738,
24/09/2019,BTI224,B735,76
24/09/2019,RYR6AD,B738,
24/09/2019,BTI6BM,BCS3,76
24/09/2019,IBK1WA,B738,
24/09/2019,BTI657,BCS3,
24/09/2019,BTI724,BCS3,
24/09/2019,BTI32B,BCS3,
24/09/2019,BTI36D,BCS3,
24/09/2019,BTI3U9,DH8D,
24/09/2019,BTI426,BCS3,
24/09/2019,BTI67G,BCS3,
24/09/2019,BTI4TV,B733,73
24/09/2019,BTI35Z,DH8D,
24/09/2019,BTI746,BCS3,
24/09/2019,BTI406,DH8D,
24/09/2019,BTI446,B733,
24/09/2019,BTI03Q,DH8D,
24/09/2019,BTI454,DH8D,
24/09/2019,WZZ6279,A320,65
24/09/2019,BTI410,B735,
24/09/2019,BTI771,BCS3,
24/09/2019,BTI660,B733,72
24/09/2019,WZZ5KC,A320,68
24/09/2019,AFL2118,SU95,92
24/09/2019,DLH892,A20N,55
24/09/2019,BTI3LR,B733,
24/09/2019,LOT87G,CRJ9,67
25/09/2019,BTI411,B735,69
25/09/2019,BTI7747,BCS3,
25/09/2019,BTI8HN,BCS3,62
25/09/2019,BTI03X,DH8D,64
25/09/2019,ART231,A320,
25/09/2019,BTI447,B733,72
25/09/2019,N737ER,B737,74
25/09/2019,BTI35T,DH8D,65
25/09/2019,AUI188,E145,
25/09/2019,BTI3WX,DH8D,72
25/09/2019,WZZ2595,A320,
25/09/2019,BTI455,DH8D,68
25/09/2019,LOT79M,CRJ9,
25/09/2019,BTI427,BCS3,60
25/09/2019,BTI32M,BCS3,78
25/09/2019,BTI407,DH8D,77
25/09/2019,BTI35G,B733,58
25/09/2019,BTI725,BCS3,59
25/09/2019,BTI658,BCS3,63
25/09/2019,BTI36V,BCS3,62
25/09/2019,BTI479,DH8D,
25/09/2019,BTI24E,DH8D,
25/09/2019,BTI60K,BCS3,
25/09/2019,BTI400,DH8D,
25/09/2019,BTI74A,B733,
25/09/2019,BTI424,BCS3,
25/09/2019,BTI3ZB,DH8D,
25/09/2019,BTI8LQ,BCS3,
25/09/2019,BTI6A1,BCS3,
25/09/2019,BTI221,BCS3,
25/09/2019,BTI442,B735,
25/09/2019,BTI7PY,BCS3,
25/09/2019,BTI30W,DH8D,
25/09/2019,BTI15P,B733,
25/09/2019,BTI1M1,BCS3,
25/09/2019,BTI629,B733,
25/09/2019,BTI6RV,BCS3,
25/09/2019,N737ER,B737,
25/09/2019,BTI7717,BCS3,
25/09/2019,BTI32A,DH8D,
25/09/2019,BCS5780,B752,70
25/09/2019,FIN3PU,AT75,70
25/09/2019,SRN6912,AT72,60
25/09/2019,BTI32J,DH8D,65
25/09/2019,BTI1M2,BCS3,68
25/09/2019,AFL2682,A321,80
25/09/2019,BTI443,B735,69
25/09/2019,BTI30Y,DH8D,57
25/09/2019,BTI772,BCS3,67
25/09/2019,RYR106H,B738,59
25/09/2019,BTI8KT,DH8D,64
25/09/2019,BTI97T,B733,67
25/09/2019,RYR5MQ,B738,74
25/09/2019,BTI31T,DH8D,67
25/09/2019,THY9DH,B739,63
25/09/2019,OHY743,A321,63
25/09/2019,BTI3G2,DH8D,62
25/09/2019,BTI425,BCS3,73
25/09/2019,BTI1R2,B733,79
25/09/2019,BTI480,DH8D,60
25/09/2019,BTI25K,DH8D,63
25/09/2019,BTI13G,DH8D,61
25/09/2019,NAX7PA,B738,62
25/09/2019,UTA715,B735,54
25/09/2019,AFL2683,A321,
25/09/2019,RYR8086,B738,
25/09/2019,RYR4WD,B738,
25/09/2019,BTI1F5,DH8D,
25/09/2019,WZZ3TK,A320,66
25/09/2019,THY7GB,B739,
25/09/2019,BTI34H,DH8D,
25/09/2019,BTI448,DH8D,
25/09/2019,NAX8MT,B738,
25/09/2019,BTI222,BCS3,66
25/09/2019,RYR4UW,B738,60
25/09/2019,BTI60L,BCS3,60
25/09/2019,BTI12H,DH8D,
25/09/2019,BTI8KA,BCS3,
25/09/2019,BTI1T9,DH8D,
25/09/2019,DLH890,A320,62
25/09/2019,BTI7LZ,BCS3,68
25/09/2019,BTI1A5,BCS3,
25/09/2019,UTA716,B735,
25/09/2019,LOT7LK,CRJ9,77
25/09/2019,BTI428,BCS3,
25/09/2019,BTI7748,BCS3,57
25/09/2019,WZZ9AS,A320,
25/09/2019,BTI2HU,BCS3,
25/09/2019,RYR26N,B738,
25/09/2019,BTI6RZ,BCS3,62
25/09/2019,BTI402,B733,
25/09/2019,FIN1KE,AT75,64
25/09/2019,BTI6ER,B733,
25/09/2019,AFL2100,SU95,75
25/09/2019,NAX72R,B738,51
25/09/2019,BTI683,BCS3,
25/09/2019,NAX8YA,B738,60
25/09/2019,BTI412,DH8D,
25/09/2019,ART232,A320,62
25/09/2019,BTI03K,B735,
25/09/2019,BTI9KV,BCS3,
25/09/2019,BTI69R,BCS3,62
25/09/2019,DLH891,A320,
25/09/2019,BTI630,B733,55
25/09/2019,BTI31J,DH8D,59
25/09/2019,LOT4EW,CRJ9,
25/09/2019,BTI3KL,DH8D,
25/09/2019,BTI6A2,BCS3,75
25/09/2019,BTI34G,DH8D,64
25/09/2019,NAX9ZE,B738,
25/09/2019,NAX3RG,B738,
25/09/2019,AFL2101,SU95,
25/09/2019,WZZ2596,A320,69
25/09/2019,BTI30E,DH8D,58
25/09/2019,ART233,A320,
25/09/2019,BTI1F7,DH8D,
25/09/2019,BTI65T,BCS3,72
25/09/2019,BTI3P5,DH8D,
25/09/2019,AUI185,E145,75
25/09/2019,BTI03L,B735,63
25/09/2019,BTI31C,DH8D,
25/09/2019,BTI449,DH8D,59
25/09/2019,WZZ5FY,A320,
25/09/2019,BTI7718,BCS3,65
25/09/2019,BTI84F,BCS3,
25/09/2019,BTI6BL,BCS3,
25/09/2019,AUI1RI,E145,
25/09/2019,BTI3TG,B733,
25/09/2019,BTI12G,DH8D,66
25/09/2019,BTI413,DH8D,62
25/09/2019,BTI3MD,DH8D,68
25/09/2019,CTM1305,TBM7,
25/09/2019,BTI6D9,BCS3,
25/09/2019,BTI6JK,BCS3,
25/09/2019,BTI429,BCS3,67
25/09/2019,BTI1B6,BCS3,53
25/09/2019,BTI433,BCS3,
25/09/2019,BTI6FV,B733,75
25/09/2019,BTI16C,DH8D,64
25/09/2019,FIN8ZE,AT75,62
25/09/2019,BTI403,B733,67
25/09/2019,BTI31B,DH8D,62
25/09/2019,BTI3R6,DH8D,60
25/09/2019,BTI2DF,BCS3,68
25/09/2019,BTI34L,DH8D,61
25/09/2019,WZZ2573,A320,66
25/09/2019,BTI1F8,DH8D,60
25/09/2019,BTI7EU,DH8D,
25/09/2019,BTI4ZK,DH8D,
25/09/2019,BTI1P9,BCS3,
25/09/2019,BTI404,DH8D,
25/09/2019,BTI84W,DH8D,
25/09/2019,BTI6UQ,BCS3,
25/09/2019,BTI9JT,DH8D,
25/09/2019,BTI15M,B733,
25/09/2019,BTI467,DH8D,
25/09/2019,BTI483,DH8D,
25/09/2019,LOT782,CRJ9,
25/09/2019,BTI422,BCS3,
25/09/2019,BTI1X9,B733,
25/09/2019,BTI444,DH8D,
25/09/2019,WZZ8HR,A320,70
25/09/2019,WZZ938,A320,
25/09/2019,BRU841,CRJ2,77
25/09/2019,AFL2680,A320,67
25/09/2019,WZZ2597,A320,
25/09/2019,UTA713,B735,71
25/09/2019,SRN6911,AT72,
25/09/2019,BRU842,CRJ2,
25/09/2019,PBD959,B738,74
25/09/2019,RYR2QP,B738,63
25/09/2019,BCS5781,B752,
25/09/2019,AFL2681,A320,
25/09/2019,UTA714,B735,
25/09/2019,PBD960,B738,
25/09/2019,BTI24X,DH8D,
25/09/2019,RYR2483,B738,
25/09/2019,BTI3KB,BCS3,73
25/09/2019,BTI434,BCS3,72
25/09/2019,BTI11X,B733,59
25/09/2019,BTI6GB,BCS3,67
25/09/2019,BTI684,BCS3,59
25/09/2019,BTI445,DH8D,70
25/09/2019,TAY589C,B734,
25/09/2019,BTI468,DH8D,68
25/09/2019,BTI7KJ,BCS3,73
25/09/2019,BTI6C4,BCS3,67
25/09/2019,RYR37FR,B738,62
25/09/2019,BTI37D,DH8D,53
25/09/2019,RYR2KX,B738,74
25/09/2019,BTI62D,BCS3,66
25/09/2019,BTI79M,DH8D,63
25/09/2019,BTI15L,B733,64
25/09/2019,BTI4HE,BCS3,57
25/09/2019,BTI14B,BCS3,56
25/09/2019,BTI7TX,B735,66
25/09/2019,BTI4LF,DH8D,59
25/09/2019,RYR4YT,B738,68
25/09/2019,BTI4UJ,BCS3,84
25/09/2019,BTI405,DH8D,68
25/09/2019,BTI423,BCS3,69
25/09/2019,ART234,A320,59
25/09/2019,BTI2MZ,BCS3,76
25/09/2019,BTI224,BCS3,64
25/09/2019,BTI484,DH8D,61
25/09/2019,IBK2LY,B738,63
25/09/2019,RYR86MX,B738,
25/09/2019,RYR6AD,B738,
25/09/2019,BTI2J4,DH8D,61
25/09/2019,OKRLV,G280,78
25/09/2019,RYR2D,B738,
25/09/2019,BTI2PG,DH8D,64
25/09/2019,BTI4TH,DH8D,
25/09/2019,IBK1WA,B738,
25/09/2019,BTI724,BCS3,
25/09/2019,BTI32B,BCS3,
25/09/2019,BTI36D,BCS3,
25/09/2019,BTI732,BCS3,
25/09/2019,BTI446,B733,
25/09/2019,BTI35Z,DH8D,
25/09/2019,BTI3U9,DH8D,
25/09/2019,BTI611,BCS3,
25/09/2019,BTI426,BCS3,
25/09/2019,BTI454,DH8D,
25/09/2019,BTI03Q,DH8D,
25/09/2019,BTI3LR,B735,
25/09/2019,BTI406,DH8D,
25/09/2019,DLH892,A320,59
25/09/2019,BTI408,DH8D,
25/09/2019,AFL2118,SU95,89
25/09/2019,WZZ371,A320,76
25/09/2019,LOT87G,CRJ9,72
25/09/2019,BTI7704,B733,67
25/09/2019,AFL2119,SU95,
26/09/2019,WZZ2598,A320,72
26/09/2019,MYX443,A320,
26/09/2019,BTI409,DH8D,71
26/09/2019,BTI03X,DH8D,58
26/09/2019,AUI188,E145,
26/09/2019,BTI447,B733,62
26/09/2019,BTI3WX,DH8D,58
26/09/2019,BTI35T,DH8D,66
26/09/2019,BTI455,DH8D,64
26/09/2019,BTI32M,BCS3,60
26/09/2019,LOT79M,CRJ9,
26/09/2019,BTI612,BCS3,60
26/09/2019,BTI407,DH8D,61
26/09/2019,DLH893,A320,
26/09/2019,BTI36V,BCS3,58
26/09/2019,BTI427,BCS3,73
26/09/2019,BTI35G,B735,56
26/09/2019,BTI7717,BCS3,
26/09/2019,BTI400,DH8D,
26/09/2019,BTI479,BCS3,
26/09/2019,BTI733,BCS3,73
26/09/2019,BTI2NY,DH8D,
26/09/2019,BTI8GJ,BCS3,
26/09/2019,BTI74A,BCS3,
26/09/2019,BTI3ZB,DH8D,
26/09/2019,BTI13F,B733,
26/09/2019,BTI8LQ,BCS3,
26/09/2019,BTI24E,DH8D,
26/09/2019,BTI221,B733,
26/09/2019,BTI60K,BCS3,
26/09/2019,BTI695,BCS3,
26/09/2019,BTI6RV,BCS3,
26/09/2019,BTI442,DH8D,
26/09/2019,BTI424,BCS3,
26/09/2019,BTI629,BCS3,
26/09/2019,BTI30W,DH8D,
26/09/2019,BTI15P,BCS3,
26/09/2019,BTI4NB,B735,
26/09/2019,BTI6G1,BCS3,
26/09/2019,BTI7PY,BCS3,
26/09/2019,WZZ8RU,A320,
26/09/2019,CTM1298,TBM7,
26/09/2019,VAS8204,B738,118
26/09/2019,TAY987A,B734,43
26/09/2019,BTI32A,DH8D,
26/09/2019,BCS5780,B752,80
26/09/2019,SRN6912,AT72,68
26/09/2019,FIN3PU,AT75,70
26/09/2019,BRU841,CRJ2,58
26/09/2019,FIN1RM,AT75,
26/09/2019,RYR9UB,B738,66
26/09/2019,BRU842,CRJ2,
26/09/2019,RYR8EM,B738,57
26/09/2019,AFL2682,A320,86
26/09/2019,BTI1M2,B733,56
26/09/2019,BTI32J,DH8D,58
26/09/2019,BTI30Y,DH8D,63
26/09/2019,VAS8205,B738,
26/09/2019,BTI443,DH8D,62
26/09/2019,RYR5MQ,B738,62
26/09/2019,BTI31T,DH8D,54
26/09/2019,RYR82UE,B738,
26/09/2019,BTI97T,BCS3,62
26/09/2019,BTI480,BCS3,75
26/09/2019,BTI8KT,DH8D,60
26/09/2019,BTI13G,B733,55
26/09/2019,BTI3G2,DH8D,67
26/09/2019,BTI401,DH8D,62
26/09/2019,BTI1R2,BCS3,66
26/09/2019,BTI74C,DH8D,63
26/09/2019,RYR6DK,B738,
26/09/2019,MYX444,A320,72
26/09/2019,UTA715,B735,57
26/09/2019,AFL2683,A320,
26/09/2019,BTI425,BCS3,59
26/09/2019,RYR4WD,B738,
26/09/2019,NAX7PA,B738,70
26/09/2019,BTI7701,B733,
26/09/2019,BTI1F5,DH8D,
26/09/2019,BTI30K,DH8D,
26/09/2019,BTI4YE,DH8D,
26/09/2019,BTI9HP,BCS3,56
26/09/2019,BTI34H,DH8D,
26/09/2019,WZZ3TK,A320,61
26/09/2019,NAX8MT,B738,
26/09/2019,BTI448,DH8D,
26/09/2019,BTI222,B733,67
26/09/2019,UTA716,B735,
26/09/2019,BTI60L,BCS3,63
26/09/2019,BTI1T9,DH8D,
26/09/2019,BTI402,BCS3,
26/09/2019,BTI1A5,B733,
26/09/2019,BTI428,BCS3,
26/09/2019,BTI6RZ,BCS3,50
26/09/2019,LOT7LK,CRJ9,59
26/09/2019,WZZ5FY,A320,
26/09/2019,WZZ463,A320,62
26/09/2019,AFL2100,SU95,63
26/09/2019,FIN1KE,AT75,68
26/09/2019,BTI7LZ,BCS3,81
26/09/2019,BTI37F,DH8D,
26/09/2019,DLH890,A320,65
26/09/2019,BTI6ER,B733,
26/09/2019,NAX72R,B738,58
26/09/2019,BTI412,DH8D,
26/09/2019,BTI12H,BCS3,
26/09/2019,RYR26N,B738,
26/09/2019,BTI69R,BCS3,71
26/09/2019,BTI628,B733,63
26/09/2019,BTI683,BCS3,
26/09/2019,LOT4EW,CRJ9,
26/09/2019,BTI630,BCS3,67
26/09/2019,FIN2NP,AT75,
26/09/2019,BTI9KV,BCS3,
26/09/2019,BTI696,BCS3,61
26/09/2019,RYR4096,B738,64
26/09/2019,BTI34G,DH8D,58
26/09/2019,NAX3RG,B738,
26/09/2019,BTI7718,BCS3,54
26/09/2019,DLH891,A320,
26/09/2019,T7BBC,PRM1,
26/09/2019,BTI30E,DH8D,56
26/09/2019,SVW53XX,GLEX,
26/09/2019,BTI65T,BCS3,65
26/09/2019,AFL2101,SU95,
26/09/2019,N656FN,FA7X,61
26/09/2019,RYR30BU,B738,58
26/09/2019,BTI3P5,DH8D,
26/09/2019,BTI1F7,DH8D,
26/09/2019,RYR2MB,B738,
26/09/2019,BTI449,DH8D,59
26/09/2019,AUI185,E145,66
26/09/2019,BTI2TU,B735,61
26/09/2019,BTI34V,DH8D,
26/09/2019,BTI03L,DH8D,64
26/09/2019,RYR8257,B738,
26/09/2019,BTI2WT,BCS3,
26/09/2019,BTI6BL,BCS3,
26/09/2019,PLF114,M28,87
26/09/2019,AUI1RI,E145,
26/09/2019,BTI6CV,BCS3,
26/09/2019,WZZ8HR,A320,62
26/09/2019,BTI6D9,BCS3,
26/09/2019,BTI6C3,BCS3,
26/09/2019,BTI12G,BCS3,56
26/09/2019,BTI6JK,B735,
26/09/2019,BTI403,BCS3,71
26/09/2019,BTI433,BCS3,
26/09/2019,BTI9812,B733,65
26/09/2019,BTI1B6,B733,55
26/09/2019,BTI6FV,B733,77
26/09/2019,BTI492,BCS3,56
26/09/2019,BTI16C,DH8D,58
26/09/2019,BTI429,BCS3,75
26/09/2019,BTI3R6,DH8D,56
26/09/2019,FIN8ZE,AT75,97
26/09/2019,BTI34L,DH8D,61
26/09/2019,LOT781,CRJ9,57
26/09/2019,BTI31B,DH8D,64
26/09/2019,BTI1F8,DH8D,64
26/09/2019,BTI223,BCS3,
26/09/2019,FIN2MC,AT75,
26/09/2019,BTI15M,B733,
26/09/2019,BTI84W,DH8D,
26/09/2019,BTI7EU,DH8D,
26/09/2019,BTI4ZK,DH8D,
26/09/2019,BTI1P9,B733,
26/09/2019,THY54P,B738,57
26/09/2019,BTI9JT,DH8D,
26/09/2019,BTI404,DH8D,
26/09/2019,BTI483,DH8D,
26/09/2019,BTI24X,DH8D,
26/09/2019,BTI6UQ,BCS3,
26/09/2019,LOT782,CRJ9,
26/09/2019,BTI1X9,B733,
26/09/2019,BTI422,BCS3,
26/09/2019,BTI467,DH8D,
26/09/2019,BTI444,DH8D,
26/09/2019,WZZ2PC,A320,
26/09/2019,THY4AF,B738,
26/09/2019,RYR52EH,B738,60
26/09/2019,AFL2680,A320,76
26/09/2019,UTA713,B735,61
26/09/2019,PBD959,B738,73
26/09/2019,MCCCP,GL5T,
26/09/2019,SRN6911,AT72,
26/09/2019,RYR628Y,B738,
26/09/2019,MYX442,A320,71
26/09/2019,BCS5781,B752,
26/09/2019,AFL2681,A320,
26/09/2019,UTA714,B735,
26/09/2019,PBD960,B738,
26/09/2019,RYR4YT,B738,70
26/09/2019,AFL7819,SU95,
26/09/2019,BTI11X,B733,57
26/09/2019,RYR90QK,B738,66
26/09/2019,TAY589C,B734,
26/09/2019,BTI49E,B733,62
26/09/2019,BTI434,BCS3,52
26/09/2019,BTI445,DH8D,66
26/09/2019,BTI684,BCS3,65
26/09/2019,BTI6GB,BCS3,72
26/09/2019,BTI7QX,BCS3,67
26/09/2019,BTI3FT,BCS3,65
26/09/2019,SAS1764,B736,56
26/09/2019,BTI468,DH8D,58
26/09/2019,BTI15L,B733,63
26/09/2019,BTI79M,DH8D,63
26/09/2019,BTI14B,B733,55
26/09/2019,BTI6C4,BCS3,70
26/09/2019,BTI7TX,BCS3,57
26/09/2019,RYR37FR,B738,68
26/09/2019,BTI4HE,BCS3,66
26/09/2019,RYR2D,B738,
26/09/2019,BTI37D,DH8D,61
26/09/2019,BTI4UJ,BCS3,55
26/09/2019,RYR317K,B738,65
26/09/2019,BTI62D,BCS3,65
26/09/2019,RYR38YL,B738,
26/09/2019,SVW53XX,GLEX,67
26/09/2019,BTI7KJ,B735,60
26/09/2019,BTI6BM,BCS3,65
26/09/2019,BTI405,DH8D,55
26/09/2019,BTI4LF,DH8D,56
26/09/2019,SAS1765,B736,
26/09/2019,BTI224,BCS3,70
26/09/2019,BTI2J4,DH8D,58
26/09/2019,IBK2LY,B738,60
26/09/2019,BTI484,DH8D,62
26/09/2019,RYR6AD,B738,
26/09/2019,AUI187,E145,66
26/09/2019,NAX1074,B738,77
26/09/2019,RYR3171,B738,
26/09/2019,BTI4DM,BCS3,
26/09/2019,BTI724,BCS3,
26/09/2019,BTI3U9,DH8D,
26/09/2019,BTI4TH,DH8D,
26/09/2019,BTI36D,BCS3,
26/09/2019,IBK1WA,B738,
26/09/2019,BTI32B,BCS3,
26/09/2019,BTI3LR,B733,
26/09/2019,BTI35Z,DH8D,
26/09/2019,BTI446,BCS3,
26/09/2019,BTI426,BCS3,
26/09/2019,BTI454,DH8D,
26/09/2019,BTI746,BCS3,
26/09/2019,BTI03Q,DH8D,
26/09/2019,NAX1075,B738,
26/09/2019,BTI450,B733,
26/09/2019,BTI410,B735,
26/09/2019,DLH892,A320,69
26/09/2019,BTI771,BCS3,
26/09/2019,WZZ5KC,A320,74
26/09/2019,LOT87G,CRJ9,69
26/09/2019,AFL2119,SU95,
27/09/2019,BTI411,B735,67
27/09/2019,BTI6BA,DH8D,67
27/09/2019,BTI451,B733,67
27/09/2019,BTI03X,DH8D,72
27/09/2019,BTI455,DH8D,69
27/09/2019,AUI188,E145,
27/09/2019,BTI447,BCS3,64
27/09/2019,BTI3WX,DH8D,61
27/09/2019,BTI35T,DH8D,82
27/09/2019,DLH893,A320,
27/09/2019,BTI32M,BCS3,55
27/09/2019,LOT79M,CRJ9,
27/09/2019,BTI36V,BCS3,61
27/09/2019,BTI427,BCS3,67
27/09/2019,BTI35G,B733,57
27/09/2019,WZZ4AL,A320,
27/09/2019,BTI7QT,BCS3,60
27/09/2019,BTI725,BCS3,65
27/09/2019,ART355,A320,
27/09/2019,WZZ2541,A320,
27/09/2019,T7OIL,GALX,73
27/09/2019,BTI2ZH,BCS3,
27/09/2019,BTI24E,DH8D,
27/09/2019,BTI400,DH8D,
27/09/2019,BTI2NY,DH8D,
27/09/2019,BTI424,BCS3,
27/09/2019,BTI6A1,BCS3,
27/09/2019,BTI8GJ,BCS3,
27/09/2019,BTI7PY,BCS3,
27/09/2019,BTI74A,BCS3,
27/09/2019,BTI221,BCS3,
27/09/2019,BTI3ZB,DH8D,
27/09/2019,BTI13F,B733,
27/09/2019,BTI6RV,BCS3,
27/09/2019,BTI7KP,DH8D,
27/09/2019,BTI6G1,BCS3,
27/09/2019,BTI1M1,B735,
27/09/2019,BTI15P,B733,
27/09/2019,BTI629,B733,
27/09/2019,BTI3AK,BCS3,
27/09/2019,BTI8LQ,BCS3,
27/09/2019,BTI32A,DH8D,
27/09/2019,TAY987A,B734,76
27/09/2019,BCS5780,B752,72
27/09/2019,IBK2LY,B738,66
27/09/2019,FIN3PU,AT75,71
27/09/2019,IBK1WA,B738,
27/09/2019,FIN1RM,AT75,
27/09/2019,RYR5MQ,B738,73
27/09/2019,BTI32J,DH8D,59
27/09/2019,AFL2682,A320,75
27/09/2019,BTI1M2,B735,57
27/09/2019,BTI97T,BCS3,60
27/09/2019,BTI443,DH8D,65
27/09/2019,BTI8KT,DH8D,54
27/09/2019,BTI425,BCS3,67
27/09/2019,BTI31T,DH8D,61
27/09/2019,RYR4WD,B738,
27/09/2019,BTI3G2,DH8D,69
27/09/2019,BTI747,BCS3,68
27/09/2019,BTI13G,B733,61
27/09/2019,BTI401,DH8D,60
27/09/2019,BTI74C,DH8D,67
27/09/2019,BTI480,DH8D,58
27/09/2019,BTI25K,DH8D,69
27/09/2019,UTA715,B735,60
27/09/2019,BTI1R2,B733,53
27/09/2019,AFL2683,A320,
27/09/2019,BTI772,BCS3,61
27/09/2019,WZZ3TK,A320,72
27/09/2019,BTI34H,DH8D,
27/09/2019,RYR37FR,B738,66
27/09/2019,BTI30K,DH8D,
27/09/2019,BTI222,BCS3,63
27/09/2019,BTI3BJ,BCS3,
27/09/2019,BTI448,DH8D,
27/09/2019,RYR4UW,B738,57
27/09/2019,UTA716,B735,
27/09/2019,DLH890,A320,62
27/09/2019,BTI402,BCS3,
27/09/2019,BTI7LZ,BCS3,67
27/09/2019,BTI1T9,DH8D,
27/09/2019,BTI60L,BCS3,61
27/09/2019,BTI12H,B735,
27/09/2019,BTI9HP,BCS3,65
27/09/2019,BTI8EP,BCS3,
27/09/2019,RYR6AD,B738,
27/09/2019,LOT7LK,CRJ9,84
27/09/2019,BTI428,BCS3,
27/09/2019,AFL2100,SU95,68
27/09/2019,WZZ5FY,A320,
27/09/2019,RYR26N,B738,
27/09/2019,NAX72R,B738,63
27/09/2019,BTI6ER,B733,
27/09/2019,FIN1KE,AT75,70
27/09/2019,BTI6RZ,BCS3,61
27/09/2019,BTI69R,BCS3,71
27/09/2019,BTI683,BCS3,
27/09/2019,BTI4GV,BCS3,58
27/09/2019,BTI412,DH8D,
27/09/2019,NAX8YA,B738,62
27/09/2019,NTF68A,M600,
27/09/2019,BTI7QN,BCS3,
27/09/2019,DLH891,A320,
27/09/2019,BTI9KV,BCS3,
27/09/2019,BTI34G,DH8D,61
27/09/2019,LOT4EW,CRJ9,
27/09/2019,BTI03K,DH8D,
27/09/2019,BTI65T,BCS3,55
27/09/2019,BTI630,B733,63
27/09/2019,BTI31J,DH8D,52
27/09/2019,BTI3KL,DH8D,
27/09/2019,FIN2NP,AT75,
27/09/2019,AFL2101,SU95,
27/09/2019,NAX3RG,B738,
27/09/2019,BTI6A2,BCS3,66
27/09/2019,THY4104,B738,65
27/09/2019,BTI1F6,DH8D,70
27/09/2019,BTI30E,DH8D,63
27/09/2019,BTI1F7,DH8D,
27/09/2019,NAX9ZE,B738,
27/09/2019,BTI48V,BCS3,71
27/09/2019,NAX7PA,B738,57
27/09/2019,BTI3P5,DH8D,
27/09/2019,RYR2KX,B738,58
27/09/2019,TJS56,C650,77
27/09/2019,AUI185,E145,59
27/09/2019,BTI449,DH8D,65
27/09/2019,JDI10A,GL5T,68
27/09/2019,BTI31C,DH8D,
27/09/2019,BTI34V,DH8D,
27/09/2019,NAX8MT,B738,
27/09/2019,BTI84F,BCS3,
27/09/2019,THY4105,B738,
27/09/2019,BTI12G,B735,59
27/09/2019,RYR86MX,B738,
27/09/2019,BTI413,DH8D,58
27/09/2019,AUI1RI,E145,
27/09/2019,BTI403,BCS3,58
27/09/2019,BTI6CV,B733,
27/09/2019,ART354,A320,62
27/09/2019,WZZ8HR,A320,62
27/09/2019,BTI3MD,DH8D,67
27/09/2019,BTI433,BCS3,
27/09/2019,BTI1B6,B733,68
27/09/2019,WZZ2542,A320,76
27/09/2019,BTI6FV,B733,70
27/09/2019,BTI429,BCS3,63
27/09/2019,FIN8ZE,AT75,64
27/09/2019,BTI6JK,BCS3,
27/09/2019,BTI31B,DH8D,66
27/09/2019,BTI3R6,DH8D,63
27/09/2019,BTI1F8,DH8D,53
27/09/2019,LOT781,CRJ9,79
27/09/2019,BTI34L,DH8D,59
27/09/2019,BRU841,E75L,58
27/09/2019,BTI223,BCS3,
27/09/2019,WZZ938,A320,
27/09/2019,WZZ273,A320,
27/09/2019,BTI15M,B733,
27/09/2019,BTI404,DH8D,
27/09/2019,BTI9JT,DH8D,
27/09/2019,BTI1P9,B735,
27/09/2019,BTI467,DH8D,
27/09/2019,ART251,A320,
27/09/2019,BTI24X,DH8D,
